recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,0.7405271641
0.0689655172,0.3333333333,,1.1329424141
0.1034482759,0.3750000000,,1.2022485141
0.1379310345,0.4000000000,,1.2202460823
0.1724137931,0.3846153846,,1.2506746501
0.2068965517,0.3750000000,,1.2831228078
0.2413793103,0.4117647059,,1.2876243361
0.2758620690,0.3809523810,,1.3234477710
0.3103448276,0.3750000000,,1.4044429373
0.3448275862,0.4000000000,,1.4286138455
0.3793103448,0.4230769231,,1.4318646559
0.4137931034,0.4444444444,,1.4378633043
0.4482758621,0.4333333333,,1.4895873163
0.4827586207,0.4375000000,,1.5225582821
0.5172413793,0.3947368421,,1.5735572965
0.5517241379,0.3809523810,,1.5986621946
0.5862068966,0.3541666667,,1.6517824640
0.6206896552,0.3673469388,,1.6816134006
0.6551724138,0.3584905660,,1.7165105930
0.6896551724,0.3389830508,,1.7764358524
0.7241379310,0.2763157895,,1.9315445064
0.7586206897,0.2222222222,,2.1148553533
0.7931034483,0.1742424242,,2.2908386419
0.8275862069,0.1558441558,,2.4040253441
0.8620689655,0.1592356688,,2.4203158382
0.8965517241,0.1420765027,,2.5332075262
0.9310344828,0.1428571429,,2.5479575024
0.9655172414,0.1296296296,,2.7057940400
1.0000000000,0.1203319502,,2.8069579412
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
