recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,3.0617657435
0.0689655172,1.0000000000,,3.5398653566
0.1034482759,1.0000000000,,3.6146271138
0.1379310345,0.8000000000,,3.8242245844
0.1724137931,0.8333333333,,3.8662855278
0.2068965517,0.7500000000,,4.0959388561
0.2413793103,0.7777777778,,4.1790920900
0.2758620690,0.6666666667,,4.2584856991
0.3103448276,0.6923076923,,4.2831417707
0.3448275862,0.6666666667,,4.3002235599
0.3793103448,0.6875000000,,4.3333536832
0.4137931034,0.6000000000,,4.5193120420
0.4482758621,0.5909090909,,4.5539385031
0.4827586207,0.5000000000,,4.6933863756
0.5172413793,0.4545454545,,4.7674585420
0.5517241379,0.4571428571,,4.8392767853
0.5862068966,0.2741935484,,5.2934595330
0.6206896552,0.2647058824,,5.3499102870
0.6551724138,0.2375000000,,5.5167266128
0.6896551724,0.2409638554,,5.5286049421
0.7241379310,0.1400000000,,6.0510158629
0.7586206897,0.1215469613,,6.1835219921
0.7931034483,0.1229946524,,6.2101950236
0.8275862069,0.1237113402,,6.2411178070
0.8620689655,0.0654450262,,7.1767224218
0.8965517241,0.0663265306,,7.2226880488
0.9310344828,0.0594713656,,7.6952691623
0.9655172414,0.0571428571,,7.9662087678
1.0000000000,0.0575396825,,8.1222836492
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
