recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,0.5475552767
0.0689655172,1.0000000000,,0.5737377644
0.1034482759,1.0000000000,,0.6059396259
0.1379310345,1.0000000000,,0.6303665361
0.1724137931,0.7142857143,,0.7597680124
0.2068965517,0.4285714286,,0.8238148597
0.2413793103,0.4375000000,,0.8724811639
0.2758620690,0.3809523810,,0.9547704597
0.3103448276,0.3750000000,,0.9749820569
0.3448275862,0.4000000000,,0.9771113259
0.3793103448,0.4074074074,,1.0241345479
0.4137931034,0.3428571429,,1.1397792282
0.4482758621,0.3611111111,,1.1438563135
0.4827586207,0.3783783784,,1.1511030890
0.5172413793,0.3658536585,,1.1828782208
0.5517241379,0.3809523810,,1.1848240296
0.5862068966,0.3207547170,,1.2425042778
0.6206896552,0.3333333333,,1.2515604374
0.6551724138,0.3454545455,,1.2567733950
0.6896551724,0.3278688525,,1.3056275674
0.7241379310,0.3333333333,,1.3313101011
0.7586206897,0.3055555556,,1.4221216948
0.7931034483,0.3108108108,,1.4403608484
0.8275862069,0.3200000000,,1.4473435034
0.8620689655,0.2100840336,,1.7129417154
0.8965517241,0.2148760331,,1.7231387125
0.9310344828,0.2160000000,,1.7400804945
0.9655172414,0.1590909091,,2.0138612857
1.0000000000,0.1119691120,,2.4366520260
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
