recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,4.2364810721
0.0689655172,1.0000000000,,4.3344681367
0.1034482759,1.0000000000,,4.3484694395
0.1379310345,1.0000000000,,4.4128922811
0.1724137931,1.0000000000,,4.5348452971
0.2068965517,1.0000000000,,4.5888803810
0.2413793103,1.0000000000,,4.6238485557
0.2758620690,1.0000000000,,4.9015605804
0.3103448276,1.0000000000,,4.9567168284
0.3448275862,1.0000000000,,4.9808236989
0.3793103448,0.8461538462,,5.2138496907
0.4137931034,0.8571428571,,5.2434339711
0.4482758621,0.8666666667,,5.2443450445
0.4827586207,0.8750000000,,5.3384162569
0.5172413793,0.4545454545,,6.0280429772
0.5517241379,0.3720930233,,6.2391465777
0.5862068966,0.1717171717,,6.7933121679
0.6206896552,0.1714285714,,6.8267111552
0.6551724138,0.1073446328,,7.2991271315
0.6896551724,0.1015228426,,7.3800098686
0.7241379310,0.1039603960,,7.4084504052
0.7586206897,0.0932203390,,7.5869099986
0.7931034483,0.0871212121,,7.7151067295
0.8275862069,0.0552995392,,8.7209978650
0.8620689655,0.0504032258,,9.2127974732
0.8965517241,0.0506822612,,9.5208627811
0.9310344828,0.0494505495,,10.0641880669
0.9655172414,0.0510948905,,10.1294228673
1.0000000000,0.0500863558,,12.4495668118
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
