recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,1.1111537101
0.0689655172,0.6666666667,,1.5608544637
0.1034482759,0.7500000000,,1.5883456736
0.1379310345,0.5714285714,,1.7158424746
0.1724137931,0.6250000000,,1.7858975587
0.2068965517,0.5000000000,,1.9335045944
0.2413793103,0.5384615385,,1.9520949281
0.2758620690,0.4210526316,,2.1163109228
0.3103448276,0.4500000000,,2.1391509490
0.3448275862,0.3703703704,,2.2279895191
0.3793103448,0.3666666667,,2.2687834453
0.4137931034,0.3750000000,,2.2985925823
0.4482758621,0.3939393939,,2.3036417854
0.4827586207,0.4117647059,,2.3099318644
0.5172413793,0.3947368421,,2.3395487452
0.5517241379,0.3720930233,,2.3924310602
0.5862068966,0.3617021277,,2.4228276129
0.6206896552,0.3050847458,,2.5167713357
0.6551724138,0.2405063291,,2.7791772227
0.6896551724,0.2352941176,,2.8351646729
0.7241379310,0.2333333333,,2.8942065100
0.7586206897,0.1981981982,,3.0332171343
0.7931034483,0.2053571429,,3.0460885047
0.8275862069,0.2051282051,,3.0965275821
0.8620689655,0.1515151515,,3.3393980609
0.8965517241,0.1511627907,,3.3785720669
0.9310344828,0.1273584906,,3.5328018417
0.9655172414,0.1255605381,,3.5754778908
1.0000000000,0.1193415638,,3.7100172179
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
