recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,2.3391460519
0.0689655172,1.0000000000,,2.3733042548
0.1034482759,1.0000000000,,2.4720804790
0.1379310345,1.0000000000,,2.5632001801
0.1724137931,0.7142857143,,2.9505832767
0.2068965517,0.7500000000,,3.0821032923
0.2413793103,0.7777777778,,3.0879643039
0.2758620690,0.8000000000,,3.1172394684
0.3103448276,0.8181818182,,3.1724661694
0.3448275862,0.8333333333,,3.2094341726
0.3793103448,0.8461538462,,3.2359371850
0.4137931034,0.8000000000,,3.2850578564
0.4482758621,0.8125000000,,3.5785733618
0.4827586207,0.8235294118,,3.5828641539
0.5172413793,0.7894736842,,3.6121316427
0.5517241379,0.7272727273,,3.7712197659
0.5862068966,0.7083333333,,3.8528333431
0.6206896552,0.6206896552,,3.9167681686
0.6551724138,0.5937500000,,3.9891661156
0.6896551724,0.5555555556,,4.0757274543
0.7241379310,0.5250000000,,4.1341103246
0.7586206897,0.4313725490,,4.3177218194
0.7931034483,0.4259259259,,4.3233160739
0.8275862069,0.4067796610,,4.3509329869
0.8620689655,0.4166666667,,4.3712445905
0.8965517241,0.4126984127,,4.4585302223
0.9310344828,0.4153846154,,4.4786460715
0.9655172414,0.3010752688,,4.7499801819
1.0000000000,0.2071428571,,5.0739325467
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
