recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,0.1404334771
0.0689655172,1.0000000000,,0.1651100563
0.1034482759,0.5000000000,,0.2694770518
0.1379310345,0.5714285714,,0.2920328948
0.1724137931,0.6250000000,,0.3062399383
0.2068965517,0.6666666667,,0.3196453337
0.2413793103,0.5000000000,,0.4832340565
0.2758620690,0.4444444444,,0.5748901306
0.3103448276,0.4090909091,,0.6344859628
0.3448275862,0.4166666667,,0.6522520060
0.3793103448,0.4400000000,,0.6595748159
0.4137931034,0.4137931034,,0.7001433561
0.4482758621,0.3823529412,,0.7504711537
0.4827586207,0.4000000000,,0.7826241201
0.5172413793,0.4166666667,,0.7873590979
0.5517241379,0.3137254902,,0.9654686947
0.5862068966,0.3207547170,,0.9957774079
0.6206896552,0.3272727273,,1.0092937339
0.6551724138,0.3166666667,,1.0629732817
0.6896551724,0.3278688525,,1.0642273298
0.7241379310,0.3387096774,,1.0836809381
0.7586206897,0.2857142857,,1.1798988045
0.7931034483,0.2371134021,,1.3145541517
0.8275862069,0.1951219512,,1.4452016627
0.8620689655,0.1879699248,,1.4700422256
0.8965517241,0.1585365854,,1.5475479218
0.9310344828,0.1323529412,,1.6198111349
0.9655172414,0.1076923077,,1.6707710951
1.0000000000,0.0860534125,,1.7465691061
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
