recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,1.0000000000,
0.1034482759,1.0000000000,
0.1379310345,0.8000000000,
0.1724137931,0.6250000000,
0.2068965517,0.6666666667,
0.2413793103,0.7000000000,
0.2758620690,0.7272727273,
0.3103448276,0.7500000000,
0.3448275862,0.5000000000,
0.3793103448,0.4782608696,
0.4137931034,0.4615384615,
0.4482758621,0.4482758621,
0.4827586207,0.4000000000,
0.5172413793,0.4166666667,
0.5517241379,0.4210526316,
0.5862068966,0.4358974359,
0.6206896552,0.4500000000,
0.6551724138,0.4418604651,
0.6896551724,0.4255319149,
0.7241379310,0.4038461538,
0.7586206897,0.2857142857,
0.7931034483,0.2738095238,
0.8275862069,0.2242990654,
0.8620689655,0.2192982456,
0.8965517241,0.1547619048,
0.9310344828,0.1285714286,
0.9655172414,0.0930232558,
1.0000000000,0.0633187773,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
