recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,0.5673936861
0.0689655172,1.0000000000,,0.8637659583
0.1034482759,0.7500000000,,1.0785600258
0.1379310345,0.6666666667,,1.2749453250
0.1724137931,0.7142857143,,1.3694481064
0.2068965517,0.5454545455,,1.9429161919
0.2413793103,0.5833333333,,2.0148619202
0.2758620690,0.6153846154,,2.0383471985
0.3103448276,0.6428571429,,2.1640186599
0.3448275862,0.4761904762,,2.7059955145
0.3793103448,0.3548387097,,3.1924078489
0.4137931034,0.3750000000,,3.2151119864
0.4482758621,0.3823529412,,3.2476859972
0.4827586207,0.4000000000,,3.2491431128
0.5172413793,0.4166666667,,3.3000663261
0.5517241379,0.3902439024,,3.4960775738
0.5862068966,0.3777777778,,3.7203064203
0.6206896552,0.3750000000,,3.7624113325
0.6551724138,0.3725490196,,3.8762286553
0.6896551724,0.3448275862,,4.1302071359
0.7241379310,0.3559322034,,4.1689098513
0.7586206897,0.3492063492,,4.3557041738
0.7931034483,0.2987012987,,4.6530662040
0.8275862069,0.1751824818,,5.1453581377
0.8620689655,0.1506024096,,5.2761885598
0.8965517241,0.0661577608,,6.0348701183
0.9310344828,0.0656934307,,6.1060646265
0.9655172414,0.0599571734,,6.3535149805
1.0000000000,0.0597938144,,6.4636966554
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
