recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,8.1207805347
0.0689655172,0.6666666667,,9.6762376138
0.1034482759,0.7500000000,,9.7181190060
0.1379310345,0.8000000000,,10.6860848225
0.1724137931,0.8333333333,,10.7646914500
0.2068965517,0.8571428571,,11.7406494108
0.2413793103,0.8750000000,,11.8465666420
0.2758620690,0.7272727273,,12.1758283497
0.3103448276,0.6000000000,,12.6432539122
0.3448275862,0.5263157895,,12.7550278789
0.3793103448,0.5500000000,,12.8164580694
0.4137931034,0.4615384615,,13.2507897027
0.4482758621,0.4814814815,,13.2592388041
0.4827586207,0.2857142857,,14.1176039056
0.5172413793,0.1898734177,,14.7880033009
0.5517241379,0.1441441441,,15.7184467432
0.5862068966,0.1240875912,,16.2943605013
0.6206896552,0.1294964029,,16.3801317266
0.6551724138,0.1301369863,,16.5776034006
0.6896551724,0.1092896175,,17.4115370973
0.7241379310,0.1099476440,,17.5937161516
0.7586206897,0.1100000000,,17.8149631100
0.7931034483,0.1121951220,,17.9242840270
0.8275862069,0.1076233184,,18.2930171433
0.8620689655,0.1077586207,,18.5297777200
0.8965517241,0.0955882353,,19.9293096586
0.9310344828,0.0794117647,,22.6426416263
0.9655172414,0.0674698795,,25.2242980888
1.0000000000,0.0606694561,,26.3564822991
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
