recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,0.2500000000,
0.1034482759,0.2727272727,
0.1379310345,0.3076923077,
0.1724137931,0.3333333333,
0.2068965517,0.3333333333,
0.2413793103,0.2692307692,
0.2758620690,0.2666666667,
0.3103448276,0.2903225806,
0.3448275862,0.2631578947,
0.3793103448,0.2682926829,
0.4137931034,0.2727272727,
0.4482758621,0.2826086957,
0.4827586207,0.2500000000,
0.5172413793,0.2631578947,
0.5517241379,0.2622950820,
0.5862068966,0.2575757576,
0.6206896552,0.2571428571,
0.6551724138,0.2638888889,
0.6896551724,0.2352941176,
0.7241379310,0.2282608696,
0.7586206897,0.1913043478,
0.7931034483,0.1949152542,
0.8275862069,0.1739130435,
0.8620689655,0.0954198473,
0.8965517241,0.0846905537,
0.9310344828,0.0601336303,
0.9655172414,0.0564516129,
1.0000000000,0.0552380952,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
