recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,0.6666666667,
0.1034482759,0.6000000000,
0.1379310345,0.6666666667,
0.1724137931,0.5555555556,
0.2068965517,0.6000000000,
0.2413793103,0.6363636364,
0.2758620690,0.5333333333,
0.3103448276,0.5294117647,
0.3448275862,0.5555555556,
0.3793103448,0.4782608696,
0.4137931034,0.3243243243,
0.4482758621,0.3250000000,
0.4827586207,0.3414634146,
0.5172413793,0.2777777778,
0.5517241379,0.2388059701,
0.5862068966,0.2500000000,
0.6206896552,0.1512605042,
0.6551724138,0.1461538462,
0.6896551724,0.1481481481,
0.7241379310,0.1354838710,
0.7586206897,0.1139896373,
0.7931034483,0.1050228311,
0.8275862069,0.0740740741,
0.8620689655,0.0550660793,
0.8965517241,0.0533880903,
0.9310344828,0.0547667343,
0.9655172414,0.0541586074,
1.0000000000,0.0516014235,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
