recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,0.2000000000,
0.1034482759,0.2307692308,
0.1379310345,0.1739130435,
0.1724137931,0.1851851852,
0.2068965517,0.2142857143,
0.2413793103,0.2058823529,
0.2758620690,0.2222222222,
0.3103448276,0.2368421053,
0.3448275862,0.2564102564,
0.3793103448,0.1864406780,
0.4137931034,0.1363636364,
0.4482758621,0.1413043478,
0.4827586207,0.1333333333,
0.5172413793,0.1388888889,
0.5517241379,0.1194029851,
0.5862068966,0.1250000000,
0.6206896552,0.1000000000,
0.6551724138,0.1010638298,
0.6896551724,0.1010101010,
0.7241379310,0.0937500000,
0.7586206897,0.0901639344,
0.7931034483,0.0807017544,
0.8275862069,0.0714285714,
0.8620689655,0.0554323725,
0.8965517241,0.0533880903,
0.9310344828,0.0532544379,
0.9655172414,0.0534351145,
1.0000000000,0.0512367491,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
