recall,precision,chance_precision
0.0344827586,0.0714285714,
0.0689655172,0.1250000000,
0.1034482759,0.0967741935,
0.1379310345,0.0701754386,
0.1724137931,0.0537634409,
0.2068965517,0.0517241379,
0.2413793103,0.0384615385,
0.2758620690,0.0372093023,
0.3103448276,0.0352941176,
0.3448275862,0.0378787879,
0.3793103448,0.0415094340,
0.4137931034,0.0444444444,
0.4482758621,0.0440677966,
0.4827586207,0.0472972973,
0.5172413793,0.0488599349,
0.5517241379,0.0517799353,
0.5862068966,0.0524691358,
0.6206896552,0.0552147239,
0.6551724138,0.0581039755,
0.6896551724,0.0578034682,
0.7241379310,0.0552631579,
0.7586206897,0.0522565321,
0.7931034483,0.0520361991,
0.8275862069,0.0504201681,
0.8620689655,0.0524109015,
0.8965517241,0.0503875969,
0.9310344828,0.0494505495,
0.9655172414,0.0510948905,
1.0000000000,0.0527272727,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
