recall,precision,chance_precision
0.0344827586,0.5000000000,
0.0689655172,0.0082304527,
0.1034482759,0.0120000000,
0.1379310345,0.0143369176,
0.1724137931,0.0173010381,
0.2068965517,0.0164835165,
0.2413793103,0.0188172043,
0.2758620690,0.0204081633,
0.3103448276,0.0218978102,
0.3448275862,0.0237529691,
0.3793103448,0.0248868778,
0.4137931034,0.0262008734,
0.4482758621,0.0280172414,
0.4827586207,0.0290456432,
0.5172413793,0.0309278351,
0.5517241379,0.0322580645,
0.5862068966,0.0342052314,
0.6206896552,0.0361445783,
0.6551724138,0.0377733598,
0.6896551724,0.0386847195,
0.7241379310,0.0399239544,
0.7586206897,0.0417457306,
0.7931034483,0.0432330827,
0.8275862069,0.0448598131,
0.8620689655,0.0461254613,
0.8965517241,0.0478821363,
0.9310344828,0.0494505495,
0.9655172414,0.0510018215,
1.0000000000,0.0520646320,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
