recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,0.0182449671
0.0689655172,0.5000000000,,0.1706327955
0.1034482759,0.3750000000,,0.3767178737
0.1379310345,0.3076923077,,0.5579539991
0.1724137931,0.3571428571,,0.5679036891
0.2068965517,0.3529411765,,0.6341460305
0.2413793103,0.2800000000,,0.9153936836
0.2758620690,0.3076923077,,0.9466770232
0.3103448276,0.3103448276,,1.0350309806
0.3448275862,0.3225806452,,1.0422430691
0.3793103448,0.3235294118,,1.1086732489
0.4137931034,0.3076923077,,1.2236923508
0.4482758621,0.3170731707,,1.2864744591
0.4827586207,0.3111111111,,1.3654589526
0.5172413793,0.3191489362,,1.4187197263
0.5517241379,0.3200000000,,1.4635952367
0.5862068966,0.3148148148,,1.5011108920
0.6206896552,0.3272727273,,1.5345102809
0.6551724138,0.3220338983,,1.6196637863
0.6896551724,0.2985074627,,1.8424585937
0.7241379310,0.2727272727,,1.9680239817
0.7586206897,0.2500000000,,2.0793159496
0.7931034483,0.2346938776,,2.1667248986
0.8275862069,0.1889763780,,2.4745889247
0.8620689655,0.1689189189,,2.6288930113
0.8965517241,0.1529411765,,2.7943574797
0.9310344828,0.1467391304,,2.8882489562
0.9655172414,0.1142857143,,3.1650390920
1.0000000000,0.1050724638,,3.2922152789
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
