recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,15.5793841937
0.0689655172,1.0000000000,,16.2306190864
0.1034482759,1.0000000000,,17.9242371992
0.1379310345,1.0000000000,,18.0341456539
0.1724137931,1.0000000000,,18.1999117202
0.2068965517,1.0000000000,,18.5289026248
0.2413793103,0.5384615385,,19.3307993699
0.2758620690,0.2666666667,,20.4139490582
0.3103448276,0.2727272727,,20.5128061509
0.3448275862,0.2631578947,,20.7883438113
0.3793103448,0.2444444444,,21.0020589834
0.4137931034,0.2500000000,,21.1667000263
0.4482758621,0.2653061224,,21.2239096389
0.4827586207,0.2295081967,,21.6243306517
0.5172413793,0.2238805970,,21.7226402557
0.5517241379,0.2133333333,,21.9063766042
0.5862068966,0.2207792208,,21.9614403937
0.6206896552,0.2195121951,,22.0391190761
0.6551724138,0.2043010753,,22.3144632721
0.6896551724,0.2040816327,,22.4522681168
0.7241379310,0.2038834951,,22.4675739591
0.7586206897,0.1946902655,,22.6133462401
0.7931034483,0.1965811966,,22.6550620055
0.8275862069,0.1951219512,,22.6978904973
0.8620689655,0.1968503937,,22.8500994861
0.8965517241,0.1460674157,,23.6794731237
0.9310344828,0.0915254237,,25.6172860784
0.9655172414,0.0679611650,,27.6802855453
1.0000000000,0.0610526316,,28.3441539177
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
