recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,1.2972456275
0.0689655172,0.6666666667,,1.5135541383
0.1034482759,0.7500000000,,1.5386348724
0.1379310345,0.5714285714,,2.0759108255
0.1724137931,0.6250000000,,2.0933955087
0.2068965517,0.6666666667,,2.2706231769
0.2413793103,0.7000000000,,2.2839067471
0.2758620690,0.7272727273,,2.4194881795
0.3103448276,0.7500000000,,2.5178580714
0.3448275862,0.5555555556,,3.3978137465
0.3793103448,0.5500000000,,3.5152661129
0.4137931034,0.5454545455,,3.6776580381
0.4482758621,0.5652173913,,3.6958803358
0.4827586207,0.5185185185,,4.0422990084
0.5172413793,0.4545454545,,4.2228583594
0.5517241379,0.3902439024,,4.7801644476
0.5862068966,0.3035714286,,5.1485274218
0.6206896552,0.3157894737,,5.2078265333
0.6551724138,0.3166666667,,5.2655211226
0.6896551724,0.2941176471,,5.3404067702
0.7241379310,0.2763157895,,5.4847081307
0.7586206897,0.2588235294,,5.5550502871
0.7931034483,0.2584269663,,5.6437737898
0.8275862069,0.2400000000,,5.8157893175
0.8620689655,0.1689189189,,6.0478114614
0.8965517241,0.0817610063,,6.7253510282
0.9310344828,0.0613636364,,7.3012824633
0.9655172414,0.0633484163,,7.3098330271
1.0000000000,0.0535055351,,8.1954822408
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
