recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,1.0000000000,
0.1034482759,1.0000000000,
0.1379310345,1.0000000000,
0.1724137931,1.0000000000,
0.2068965517,0.6000000000,
0.2413793103,0.2258064516,
0.2758620690,0.1860465116,
0.3103448276,0.1875000000,
0.3448275862,0.1639344262,
0.3793103448,0.1506849315,
0.4137931034,0.1518987342,
0.4482758621,0.1477272727,
0.4827586207,0.1521739130,
0.5172413793,0.1219512195,
0.5517241379,0.1240310078,
0.5862068966,0.1278195489,
0.6206896552,0.1153846154,
0.6551724138,0.0879629630,
0.6896551724,0.0892857143,
0.7241379310,0.0853658537,
0.7586206897,0.0794223827,
0.7931034483,0.0771812081,
0.8275862069,0.0738461538,
0.8620689655,0.0584112150,
0.8965517241,0.0547368421,
0.9310344828,0.0512333966,
0.9655172414,0.0506329114,
1.0000000000,0.0506993007,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
