recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,1.0000000000,
0.1034482759,1.0000000000,
0.1379310345,1.0000000000,
0.1724137931,1.0000000000,
0.2068965517,0.4615384615,
0.2413793103,0.4375000000,
0.2758620690,0.2352941176,
0.3103448276,0.2500000000,
0.3448275862,0.2631578947,
0.3793103448,0.2619047619,
0.4137931034,0.1904761905,
0.4482758621,0.1940298507,
0.4827586207,0.1728395062,
0.5172413793,0.1260504202,
0.5517241379,0.1032258065,
0.5862068966,0.1049382716,
0.6206896552,0.0978260870,
0.6551724138,0.1010638298,
0.6896551724,0.0990099010,
0.7241379310,0.0662460568,
0.7586206897,0.0683229814,
0.7931034483,0.0644257703,
0.8275862069,0.0666666667,
0.8620689655,0.0544662309,
0.8965517241,0.0499040307,
0.9310344828,0.0511363636,
0.9655172414,0.0511882998,
1.0000000000,0.0505226481,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
