recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,0.6666666667,
0.1034482759,0.7500000000,
0.1379310345,0.5714285714,
0.1724137931,0.4545454545,
0.2068965517,0.4615384615,
0.2413793103,0.4666666667,
0.2758620690,0.4000000000,
0.3103448276,0.3750000000,
0.3448275862,0.3125000000,
0.3793103448,0.2500000000,
0.4137931034,0.2264150943,
0.4482758621,0.2063492063,
0.4827586207,0.1609195402,
0.5172413793,0.1612903226,
0.5517241379,0.1568627451,
0.5862068966,0.1603773585,
0.6206896552,0.1666666667,
0.6551724138,0.1696428571,
0.6896551724,0.1709401709,
0.7241379310,0.1764705882,
0.7586206897,0.1833333333,
0.7931034483,0.1619718310,
0.8275862069,0.1472392638,
0.8620689655,0.1219512195,
0.8965517241,0.1176470588,
0.9310344828,0.1158798283,
0.9655172414,0.1129032258,
1.0000000000,0.1043165468,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
