recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,1.0000000000,
0.1034482759,1.0000000000,
0.1379310345,0.8000000000,
0.1724137931,0.4166666667,
0.2068965517,0.4615384615,
0.2413793103,0.3888888889,
0.2758620690,0.3636363636,
0.3103448276,0.3750000000,
0.3448275862,0.3225806452,
0.3793103448,0.2558139535,
0.4137931034,0.2033898305,
0.4482758621,0.2096774194,
0.4827586207,0.1609195402,
0.5172413793,0.1630434783,
0.5517241379,0.1632653061,
0.5862068966,0.1700000000,
0.6206896552,0.1764705882,
0.6551724138,0.1681415929,
0.6896551724,0.1754385965,
0.7241379310,0.1750000000,
0.7586206897,0.1788617886,
0.7931034483,0.1631205674,
0.8275862069,0.1454545455,
0.8620689655,0.1201923077,
0.8965517241,0.1176470588,
0.9310344828,0.1216216216,
0.9655172414,0.1196581197,
1.0000000000,0.1039426523,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
