recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,1.0000000000,
0.1034482759,0.7500000000,
0.1379310345,0.8000000000,
0.1724137931,0.4545454545,
0.2068965517,0.5000000000,
0.2413793103,0.4375000000,
0.2758620690,0.4000000000,
0.3103448276,0.3750000000,
0.3448275862,0.3030303030,
0.3793103448,0.2894736842,
0.4137931034,0.2105263158,
0.4482758621,0.2131147541,
0.4827586207,0.1647058824,
0.5172413793,0.1612903226,
0.5517241379,0.1649484536,
0.5862068966,0.1717171717,
0.6206896552,0.1782178218,
0.6551724138,0.1743119266,
0.6896551724,0.1785714286,
0.7241379310,0.1779661017,
0.7586206897,0.1833333333,
0.7931034483,0.1631205674,
0.8275862069,0.1509433962,
0.8620689655,0.1231527094,
0.8965517241,0.1226415094,
0.9310344828,0.1158798283,
0.9655172414,0.1157024793,
1.0000000000,0.1058394161,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
