recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,0.6666666667,
0.1034482759,0.6000000000,
0.1379310345,0.6666666667,
0.1724137931,0.2380952381,
0.2068965517,0.2727272727,
0.2413793103,0.2258064516,
0.2758620690,0.2222222222,
0.3103448276,0.1956521739,
0.3448275862,0.1250000000,
0.3793103448,0.1309523810,
0.4137931034,0.1237113402,
0.4482758621,0.1238095238,
0.4827586207,0.1320754717,
0.5172413793,0.1239669421,
0.5517241379,0.1142857143,
0.5862068966,0.1164383562,
0.6206896552,0.1146496815,
0.6551724138,0.1117647059,
0.6896551724,0.1169590643,
0.7241379310,0.1220930233,
0.7586206897,0.1271676301,
0.7931034483,0.1250000000,
0.8275862069,0.1111111111,
0.8620689655,0.1086956522,
0.8965517241,0.1115879828,
0.9310344828,0.0981818182,
0.9655172414,0.1000000000,
1.0000000000,0.0911949686,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
