recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,1.0000000000,
0.1034482759,1.0000000000,
0.1379310345,0.8000000000,
0.1724137931,0.5000000000,
0.2068965517,0.5000000000,
0.2413793103,0.3684210526,
0.2758620690,0.3636363636,
0.3103448276,0.3750000000,
0.3448275862,0.3333333333,
0.3793103448,0.3055555556,
0.4137931034,0.1904761905,
0.4482758621,0.1830985915,
0.4827586207,0.1473684211,
0.5172413793,0.1530612245,
0.5517241379,0.1379310345,
0.5862068966,0.1440677966,
0.6206896552,0.1500000000,
0.6551724138,0.1557377049,
0.6896551724,0.1626016260,
0.7241379310,0.1666666667,
0.7586206897,0.1666666667,
0.7931034483,0.1377245509,
0.8275862069,0.1297297297,
0.8620689655,0.1315789474,
0.8965517241,0.1074380165,
0.9310344828,0.1106557377,
0.9655172414,0.1076923077,
1.0000000000,0.0897832817,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
