recall,precision,chance_precision
0.0344827586,0.5000000000,
0.0689655172,0.4000000000,
0.1034482759,0.5000000000,
0.1379310345,0.4000000000,
0.1724137931,0.3125000000,
0.2068965517,0.2727272727,
0.2413793103,0.2500000000,
0.2758620690,0.2666666667,
0.3103448276,0.2647058824,
0.3448275862,0.2325581395,
0.3793103448,0.2444444444,
0.4137931034,0.2500000000,
0.4482758621,0.1666666667,
0.4827586207,0.1772151899,
0.5172413793,0.1744186047,
0.5517241379,0.1185185185,
0.5862068966,0.1223021583,
0.6206896552,0.1058823529,
0.6551724138,0.0959595960,
0.6896551724,0.0884955752,
0.7241379310,0.0897435897,
0.7586206897,0.0811808118,
0.7931034483,0.0751633987,
0.8275862069,0.0752351097,
0.8620689655,0.0750750751,
0.8965517241,0.0776119403,
0.9310344828,0.0803571429,
0.9655172414,0.0705289673,
1.0000000000,0.0682352941,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
