recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,1.0000000000,
0.1034482759,1.0000000000,
0.1379310345,0.8000000000,
0.1724137931,0.5555555556,
0.2068965517,0.5454545455,
0.2413793103,0.4117647059,
0.2758620690,0.3478260870,
0.3103448276,0.3750000000,
0.3448275862,0.3225806452,
0.3793103448,0.2391304348,
0.4137931034,0.1818181818,
0.4482758621,0.1830985915,
0.4827586207,0.1489361702,
0.5172413793,0.1546391753,
0.5517241379,0.1509433962,
0.5862068966,0.1559633028,
0.6206896552,0.1551724138,
0.6551724138,0.1623931624,
0.6896551724,0.1680672269,
0.7241379310,0.1666666667,
0.7586206897,0.1605839416,
0.7931034483,0.1523178808,
0.8275862069,0.1355932203,
0.8620689655,0.1336898396,
0.8965517241,0.1155555556,
0.9310344828,0.1102040816,
0.9655172414,0.1098039216,
1.0000000000,0.0947712418,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
