recall,precision,chance_precision,dist
0.0344827586,1.0000000000,,0.3663285729
0.0689655172,1.0000000000,,0.4393332825
0.1034482759,0.6000000000,,0.4979131937
0.1379310345,0.5714285714,,0.5183386826
0.1724137931,0.5555555556,,0.5238060818
0.2068965517,0.6000000000,,0.5257148597
0.2413793103,0.5000000000,,0.5463824861
0.2758620690,0.5333333333,,0.5624959967
0.3103448276,0.5625000000,,0.5626611347
0.3448275862,0.5882352941,,0.5644224654
0.3793103448,0.6111111111,,0.5670417387
0.4137931034,0.6315789474,,0.5746781350
0.4482758621,0.6500000000,,0.5775770679
0.4827586207,0.6666666667,,0.5824611232
0.5172413793,0.6818181818,,0.5875150244
0.5517241379,0.6400000000,,0.6023691285
0.5862068966,0.5862068966,,0.6170541559
0.6206896552,0.5625000000,,0.6218678337
0.6551724138,0.5277777778,,0.6305271799
0.6896551724,0.3448275862,,0.7325294028
0.7241379310,0.2957746479,,0.7683331262
0.7586206897,0.2857142857,,0.7956298829
0.7931034483,0.2948717949,,0.7967764509
0.8275862069,0.2891566265,,0.8072700057
0.8620689655,0.2808988764,,0.8377428361
0.8965517241,0.1954887218,,0.9241734944
0.9310344828,0.1730769231,,0.9584585286
0.9655172414,0.1686746988,,0.9775566062
1.0000000000,0.1421568627,,1.0391679008
0.0000000000,,0.0491525424,
1.0000000000,,0.0491525424,
