recall,precision,chance_precision
0.0344827586,0.1250000000,
0.0689655172,0.1111111111,
0.1034482759,0.1153846154,
0.1379310345,0.1481481481,
0.1724137931,0.1666666667,
0.2068965517,0.1578947368,
0.2413793103,0.1707317073,
0.2758620690,0.1632653061,
0.3103448276,0.1730769231,
0.3448275862,0.1587301587,
0.3793103448,0.1666666667,
0.4137931034,0.1304347826,
0.4482758621,0.1382978723,
0.4827586207,0.1228070175,
0.5172413793,0.1190476190,
0.5517241379,0.1176470588,
0.5862068966,0.1055900621,
0.6206896552,0.0800000000,
0.6551724138,0.0815450644,
0.6896551724,0.0843881857,
0.7241379310,0.0758122744,
0.7586206897,0.0670731707,
0.7931034483,0.0694864048,
0.8275862069,0.0710059172,
0.8620689655,0.0677506775,
0.8965517241,0.0637254902,
0.9310344828,0.0645933014,
0.9655172414,0.0606060606,
1.0000000000,0.0618336887,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
