recall,precision,chance_precision
0.0344827586,0.5000000000,
0.0689655172,0.2857142857,
0.1034482759,0.3333333333,
0.1379310345,0.3636363636,
0.1724137931,0.3571428571,
0.2068965517,0.3529411765,
0.2413793103,0.3888888889,
0.2758620690,0.3333333333,
0.3103448276,0.3600000000,
0.3448275862,0.3571428571,
0.3793103448,0.2558139535,
0.4137931034,0.2727272727,
0.4482758621,0.1884057971,
0.4827586207,0.1772151899,
0.5172413793,0.1724137931,
0.5517241379,0.1523809524,
0.5862068966,0.1404958678,
0.6206896552,0.1104294479,
0.6551724138,0.1027027027,
0.6896551724,0.1041666667,
0.7241379310,0.0905172414,
0.7586206897,0.0883534137,
0.7931034483,0.0912698413,
0.8275862069,0.0857142857,
0.8620689655,0.0733137830,
0.8965517241,0.0716253444,
0.9310344828,0.0695876289,
0.9655172414,0.0712468193,
1.0000000000,0.0730478589,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
