recall,precision,chance_precision
0.0344827586,0.1666666667,
0.0689655172,0.2222222222,
0.1034482759,0.2307692308,
0.1379310345,0.2666666667,
0.1724137931,0.2272727273,
0.2068965517,0.1818181818,
0.2413793103,0.2000000000,
0.2758620690,0.2222222222,
0.3103448276,0.2307692308,
0.3448275862,0.2439024390,
0.3793103448,0.1964285714,
0.4137931034,0.1428571429,
0.4482758621,0.1428571429,
0.4827586207,0.1414141414,
0.5172413793,0.1415094340,
0.5517241379,0.1481481481,
0.5862068966,0.1250000000,
0.6206896552,0.0900000000,
0.6551724138,0.0887850467,
0.6896551724,0.0851063830,
0.7241379310,0.0850202429,
0.7586206897,0.0859375000,
0.7931034483,0.0754098361,
0.8275862069,0.0731707317,
0.8620689655,0.0692520776,
0.8965517241,0.0632603406,
0.9310344828,0.0655339806,
0.9655172414,0.0677966102,
1.0000000000,0.0660592255,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
