recall,precision,chance_precision
0.0344827586,1.0000000000,
0.0689655172,1.0000000000,
0.1034482759,0.7500000000,
0.1379310345,0.5000000000,
0.1724137931,0.5000000000,
0.2068965517,0.5454545455,
0.2413793103,0.5833333333,
0.2758620690,0.6153846154,
0.3103448276,0.6000000000,
0.3448275862,0.6250000000,
0.3793103448,0.6111111111,
0.4137931034,0.4137931034,
0.4482758621,0.2954545455,
0.4827586207,0.1971830986,
0.5172413793,0.1875000000,
0.5517241379,0.1975308642,
0.5862068966,0.1666666667,
0.6206896552,0.1592920354,
0.6551724138,0.1439393939,
0.6896551724,0.1503759398,
0.7241379310,0.1532846715,
0.7586206897,0.1279069767,
0.7931034483,0.1185567010,
0.8275862069,0.1048034934,
0.8620689655,0.0865051903,
0.8965517241,0.0872483221,
0.9310344828,0.0813253012,
0.9655172414,0.0708860759,
1.0000000000,0.0721393035,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
