recall,precision,chance_precision
0.0344827586,0.1111111111,
0.0689655172,0.1818181818,
0.1034482759,0.2500000000,
0.1379310345,0.2500000000,
0.1724137931,0.2777777778,
0.2068965517,0.2142857143,
0.2413793103,0.2333333333,
0.2758620690,0.2222222222,
0.3103448276,0.2432432432,
0.3448275862,0.2631578947,
0.3793103448,0.2750000000,
0.4137931034,0.1666666667,
0.4482758621,0.1287128713,
0.4827586207,0.1359223301,
0.5172413793,0.1428571429,
0.5517241379,0.1441441441,
0.5862068966,0.1517857143,
0.6206896552,0.0983606557,
0.6551724138,0.1000000000,
0.6896551724,0.0952380952,
0.7241379310,0.0909090909,
0.7586206897,0.0880000000,
0.7931034483,0.0884615385,
0.8275862069,0.0738461538,
0.8620689655,0.0683060109,
0.8965517241,0.0645161290,
0.9310344828,0.0666666667,
0.9655172414,0.0676328502,
1.0000000000,0.0657596372,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
