recall,precision,chance_precision
0.0344827586,0.5000000000,
0.0689655172,0.4000000000,
0.1034482759,0.2727272727,
0.1379310345,0.3076923077,
0.1724137931,0.3571428571,
0.2068965517,0.3529411765,
0.2413793103,0.3043478261,
0.2758620690,0.3333333333,
0.3103448276,0.3600000000,
0.3448275862,0.3703703704,
0.3793103448,0.2820512821,
0.4137931034,0.2307692308,
0.4482758621,0.1645569620,
0.4827586207,0.1707317073,
0.5172413793,0.1666666667,
0.5517241379,0.1509433962,
0.5862068966,0.1404958678,
0.6206896552,0.1046511628,
0.6551724138,0.0989583333,
0.6896551724,0.1005025126,
0.7241379310,0.0826771654,
0.7586206897,0.0852713178,
0.7931034483,0.0861423221,
0.8275862069,0.0882352941,
0.8620689655,0.0694444444,
0.8965517241,0.0691489362,
0.9310344828,0.0699481865,
0.9655172414,0.0710659898,
1.0000000000,0.0698795181,
0.0000000000,,0.0491525424
1.0000000000,,0.0491525424
